date,new_admission,agegroup,incidence,week,new_admission_7,incidence_7,week_end_date
2022-04-30,1265,65+,2.98101990517717,17,1141.64285714286,2.69032417529344,2022-04-30
2022-05-01,144,0-17,0.178828636664123,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-01,403,18-49,0.284838874176258,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-01,358,50-64,0.561156065511616,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-01,1164,65+,2.74300962025789,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-02,153,0-17,0.19000542645563,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-02,447,18-49,0.31593790758508,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-02,350.5,50-64,0.549400002686652,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-02,1220.5,65+,2.87615398756422,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-03,157,0-17,0.194972888585189,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-03,542,18-49,0.383083547899583,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-03,501,50-64,0.785304996707597,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-03,1441,65+,3.39577050068009,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-04,190,0-17,0.235954451154051,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-04,528,18-49,0.373188400905867,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-04,473.5,50-64,0.742199433016062,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-04,1488.5,65+,3.50770603071638,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-05,213,0-17,0.264517358399015,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-05,554,18-49,0.391565102465625,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-05,495,50-64,0.775900146447626,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-05,1469,65+,3.46175354996464,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-06,197,0-17,0.244647509880779,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-06,605,18-49,0.427611709371306,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-06,488,50-64,0.764927821144326,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-06,1497,65+,3.52773659924919,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-07,188,0-17,0.233470720089271,18,177.428571428571,0.220342427318294,2022-05-07
2022-05-07,558,18-49,0.394392287320973,18,519.571428571429,0.367231118532099,2022-05-07
2022-05-07,496.5,50-64,0.778251359012619,18,451.785714285714,0.708162832075214,2022-05-07
2022-05-07,1499.5,65+,3.53362794293531,18,1397.07142857143,3.29225117590968,2022-05-07
2022-05-08,184,0-17,0.228503257959712,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-08,488,18-49,0.344916552352392,19,610,0.43114569044049,2022-05-14
2022-05-08,419.5,50-64,0.657555780676321,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-08,1296.5,65+,3.0552508356223,19,1651.5,3.89182163905146,2022-05-14
2022-05-09,140,0-17,0.173861174534564,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-09,479,18-49,0.33855538642786,19,610,0.43114569044049,2022-05-14
2022-05-09,448.5,50-64,0.703012556932849,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-09,1305.5,65+,3.07645967289233,19,1651.5,3.89182163905146,2022-05-14
2022-05-10,187,0-17,0.232228854556882,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-10,586,18-49,0.414182581308405,19,610,0.43114569044049,2022-05-14
2022-05-10,553,50-64,0.866813698960681,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-10,1648,65+,3.8835737578909,19,1651.5,3.89182163905146,2022-05-14
2022-05-11,223,0-17,0.276936013722912,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-11,706,18-49,0.498998126968829,19,610,0.43114569044049,2022-05-14
2022-05-11,564.5,50-64,0.884839661958959,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-11,1663.5,65+,3.92010008874484,19,1651.5,3.89182163905146,2022-05-14
2022-05-12,249,0-17,0.309224517565045,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-12,671,18-49,0.474260259484539,19,610,0.43114569044049,2022-05-14
2022-05-12,587,50-64,0.920107850433851,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-12,1779,65+,4.19228016704363,19,1651.5,3.89182163905146,2022-05-14
2022-05-13,248,0-17,0.307982652032656,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-13,717,18-49,0.506772885321035,19,610,0.43114569044049,2022-05-14
2022-05-13,655,50-64,1.02669615338019,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-13,1925,65+,4.53633463831309,19,1651.5,3.89182163905146,2022-05-14
2022-05-14,224,0-17,0.278177879255302,19,207.857142857143,0.258130621375296,2022-05-14
2022-05-14,623,18-49,0.440334041220369,19,610,0.43114569044049,2022-05-14
2022-05-14,565,50-64,0.885623399480623,19,541.785714285714,0.849235585974782,2022-05-14
2022-05-14,1943,65+,4.57875231285316,19,1651.5,3.89182163905146,2022-05-14
2022-05-15,200,0-17,0.248373106477948,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-15,587,18-49,0.414889377522242,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-15,532.5,50-64,0.834680460572446,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-15,1764.5,65+,4.15811037366413,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-16,162,0-17,0.201182216247138,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-16,632,18-49,0.446695207144901,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-16,503,50-64,0.788439946794254,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-16,1744,65+,4.10980135543794,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-17,205,0-17,0.254582434139897,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-17,800,18-49,0.565436971069495,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-17,714.5,50-64,1.11996091845824,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-17,2048.5,65+,4.82736701640746,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-18,236,0-17,0.293080265643979,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-18,813,18-49,0.574625321849374,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-18,688,50-64,1.07842282981003,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-18,2015,65+,4.74842301101344,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-19,217,0-17,0.269484820528574,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-19,771,18-49,0.544939880868226,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-19,708.5,50-64,1.11055606819827,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-19,1980.5,65+,4.66712246814497,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-20,219,0-17,0.271968551593353,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-20,774,18-49,0.547060269509737,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-20,720,50-64,1.12858203119655,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-20,2110,65+,4.97229407108604,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-21,221,0-17,0.274452282658133,20,208.571428571429,0.259017668184146,2022-05-21
2022-05-21,745,18-49,0.526563179308467,20,731.714285714286,0.517172886753206,2022-05-21
2022-05-21,693.5,50-64,1.08704394254834,20,651.428571428571,1.02109802822545,2022-05-21
2022-05-21,2062.5,65+,4.86035854104974,20,1960.71428571429,4.62049669097196,2022-05-21
2022-05-22,208,0-17,0.258308030737066,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-22,686,18-49,0.484862202692092,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-22,644,50-64,1.00945392790358,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-22,1816,65+,4.27947205359822,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-23,195,0-17,0.242163778815999,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-23,644,18-49,0.455176761710944,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-23,655,50-64,1.02669615338019,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-23,1903,65+,4.48449081387523,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-24,239,0-17,0.296805862241148,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-24,793,18-49,0.560489397572637,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-24,711.5,50-64,1.11525849332825,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-24,2117.5,65+,4.9899681021444,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-25,236,0-17,0.293080265643979,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-25,877,18-49,0.619860279534934,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-25,701,50-64,1.0988000053733,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-25,2147,65+,5.05948595764063,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-26,216,0-17,0.268242954996184,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-26,908,18-49,0.641770962163877,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-26,751,50-64,1.17717375753973,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-26,2147,65+,5.05948595764063,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-27,240,0-17,0.298047727773538,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-27,824,18-49,0.58240008020158,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-27,767.5,50-64,1.20303709575465,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-27,2217.5,65+,5.22562184958924,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-28,242,0-17,0.300531458838317,21,225.142857142857,0.279597154149462,2022-05-28
2022-05-28,867,18-49,0.612792317396565,21,799.857142857143,0.565336000181804,2022-05-28
2022-05-28,717,50-64,1.12387960606656,21,706.714285714286,1.1077570056209,2022-05-28
2022-05-28,2234,65+,5.26450471791763,21,2083.14285714286,4.90900420748657,2022-05-28
2022-05-29,226,0-17,0.280661610320081,22,231,0.28687093798203,2022-06-04
2022-05-29,742,18-49,0.524442790666957,22,837.428571428572,0.591891343644532,2022-06-04
2022-05-29,645,50-64,1.01102140294691,22,766,1.20068588318966,2022-06-04
2022-05-29,1909,65+,4.49863003872192,22,2229.85714285714,5.2547419198092,2022-06-04
2022-05-30,185,0-17,0.229745123492102,22,231,0.28687093798203,2022-06-04
2022-05-30,696,18-49,0.491930164830461,22,837.428571428572,0.591891343644532,2022-06-04
2022-05-30,682.5,50-64,1.06980171707173,22,766,1.20068588318966,2022-06-04
2022-05-30,1977.5,65+,4.66005285572163,22,2229.85714285714,5.2547419198092,2022-06-04
2022-05-31,176,0-17,0.218568333700594,22,231,0.28687093798203,2022-06-04
2022-05-31,772,18-49,0.545646677082063,22,837.428571428572,0.591891343644532,2022-06-04
2022-05-31,729,50-64,1.1426893065865,22,766,1.20068588318966,2022-06-04
2022-05-31,2201,65+,5.18673898126084,22,2229.85714285714,5.2547419198092,2022-06-04
2022-06-01,264,0-17,0.327852500550892,22,231,0.28687093798203,2022-06-04
2022-06-01,1003,18-49,0.70891660247838,22,837.428571428572,0.591891343644532,2022-06-04
2022-06-01,853,50-64,1.33705621195924,22,766,1.20068588318966,2022-06-04
2022-06-01,2464,65+,5.80650833704076,22,2229.85714285714,5.2547419198092,2022-06-04
2022-06-02,274,0-17,0.340271155874789,22,231,0.28687093798203,2022-06-04
2022-06-02,950,18-49,0.671456403145025,22,837.428571428572,0.591891343644532,2022-06-04
2022-06-02,857,50-64,1.34332611213256,22,766,1.20068588318966,2022-06-04
2022-06-02,2390,65+,5.63212456393158,22,2229.85714285714,5.2547419198092,2022-06-04
2022-06-03,249,0-17,0.309224517565045,22,231,0.28687093798203,2022-06-04
2022-06-03,879,18-49,0.621273871962608,22,837.428571428572,0.591891343644532,2022-06-04
2022-06-03,830,50-64,1.30100428596269,22,766,1.20068588318966,2022-06-04
2022-06-03,2386,65+,5.62269841403378,22,2229.85714285714,5.2547419198092,2022-06-04
2022-06-04,243,0-17,0.301773324370707,22,231,0.28687093798203,2022-06-04
2022-06-04,820,18-49,0.579572895346233,22,837.428571428572,0.591891343644532,2022-06-04
2022-06-04,765.5,50-64,1.199902145668,22,766,1.20068588318966,2022-06-04
2022-06-04,2281.5,65+,5.37644024795393,22,2229.85714285714,5.2547419198092,2022-06-04
2022-06-05,235,0-17,0.291838400111589,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-05,717,18-49,0.506772885321035,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-05,634,50-64,0.993779177470292,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-05,2046,65+,4.82147567272134,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-06,194,0-17,0.24092191328361,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-06,783,18-49,0.553421435434268,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-06,681,50-64,1.06745050450673,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-06,2068,65+,4.87331949715921,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-07,254,0-17,0.315433845226994,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-07,893,18-49,0.631169018956324,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-07,886,50-64,1.38878288838908,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-07,2473,65+,5.82771717431079,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-08,250,0-17,0.310466383097435,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-08,986,18-49,0.696901066843153,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-08,830,50-64,1.30100428596269,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-08,2402,65+,5.66040301362496,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-09,258,0-17,0.320401307356553,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-09,972,18-49,0.687005919849437,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-09,909,50-64,1.42483481438564,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-09,2465,65+,5.8088648745152,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-10,246,0-17,0.305498920967876,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-10,993,18-49,0.701848640340011,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-10,883.5,50-64,1.38486420078076,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-10,2414.5,65+,5.68985973205556,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-11,291,0-17,0.361382869925415,23,246.857142857143,0.306563377138496,2022-06-11
2022-06-11,967,18-49,0.683471938780252,23,901.571428571429,0.637227272217783,2022-06-11
2022-06-11,842,50-64,1.31981398648263,23,809.357142857143,1.26864712256826,2022-06-11
2022-06-11,2384,65+,5.61798533908489,23,2321.78571428571,5.47137504335314,2022-06-11
2022-06-12,277,0-17,0.343996752471958,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-12,781,18-49,0.552007843006595,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-12,701.5,50-64,1.09958374289497,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-12,2117.5,65+,4.9899681021444,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-13,209,0-17,0.259549896269456,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-13,821,18-49,0.580279691560069,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-13,776.5,50-64,1.21714437114461,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-13,2225.5,65+,5.24447414938482,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-14,234,0-17,0.290596534579199,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-14,938,18-49,0.662974848578983,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-14,910,50-64,1.42640228942897,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-14,2572,65+,6.06101438428118,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-15,262,0-17,0.325368769486112,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-15,1021,18-49,0.721638934327443,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-15,929.5,50-64,1.45696805277388,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-15,2472.5,65+,5.82653890557357,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-16,266,0-17,0.330336231615671,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-16,994,18-49,0.702555436553848,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-16,913,50-64,1.43110471455895,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-16,2517,65+,5.93140482318652,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-17,251,0-17,0.311708248629825,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-17,992,18-49,0.701141844126174,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-17,847.5,50-64,1.32843509922094,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-17,2504.5,65+,5.90194810475592,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-18,243,0-17,0.301773324370707,24,248.857142857143,0.309047108203276,2022-06-18
2022-06-18,943,18-49,0.666508829648167,24,927.142857142857,0.655301061114468,2022-06-18
2022-06-18,826,50-64,1.29473438578937,24,843.428571428571,1.32205323654453,2022-06-18
2022-06-18,2385,65+,5.62034187655934,24,2399.14285714286,5.65367004941225,2022-06-18
2022-06-19,244,0-17,0.303015189903097,25,267,0.331578097148061,2022-06-25
2022-06-19,778,18-49,0.549887454365084,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-19,738.5,50-64,1.15758031949812,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-19,2188.5,65+,5.15728226283023,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-20,199,0-17,0.247131240945558,25,267,0.331578097148061,2022-06-25
2022-06-20,830,18-49,0.586640857484601,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-20,749.5,50-64,1.17482254497474,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-20,2275.5,65+,5.36230102310724,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-21,243,0-17,0.301773324370707,25,267,0.331578097148061,2022-06-25
2022-06-21,975,18-49,0.689126308490947,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-21,919.5,50-64,1.44129330234059,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-21,2644.5,65+,6.23186335117869,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-22,291,0-17,0.361382869925415,25,267,0.331578097148061,2022-06-25
2022-06-22,1074,18-49,0.759099133660797,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-22,952.5,50-64,1.49301997877043,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-22,2629.5,65+,6.19651528906196,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-23,289,0-17,0.358899138860635,25,267,0.331578097148061,2022-06-25
2022-06-23,1089,18-49,0.76970107686835,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-23,955,50-64,1.49693866637875,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-23,2728,65+,6.42863423029512,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-24,305,0-17,0.378768987378871,25,267,0.331578097148061,2022-06-25
2022-06-24,1117,18-49,0.789491370855783,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-24,989,50-64,1.55023281785192,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-24,2823,65+,6.65250529036772,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-25,298,0-17,0.370075928652143,25,267,0.331578097148061,2022-06-25
2022-06-25,1087,18-49,0.768287484440677,25,992.857142857143,0.70174766945232,2022-06-25
2022-06-25,977.5,50-64,1.53220685485365,25,897.357142857143,1.40658492638117,2022-06-25
2022-06-25,2810.5,65+,6.62304857193711,25,2585.64285714286,6.09316428839687,2022-06-25
2022-06-26,276,0-17,0.342754886939568,26,310.714285714286,0.385865361849669,2022-07-02
2022-06-26,949,18-49,0.670749606931189,26,1080.57142857143,0.763743794494582,2022-07-02
2022-06-26,832.5,50-64,1.30492297357101,26,975.285714285714,1.5287360172577,2022-07-02
2022-06-26,2539.5,65+,5.98442691636161,26,2839.85714285714,6.6922297792227,2022-07-02
2022-06-27,263,0-17,0.326610635018502,26,310.714285714286,0.385865361849669,2022-07-02
2022-06-27,984,18-49,0.695487474415479,26,1080.57142857143,0.763743794494582,2022-07-02
2022-06-27,858.5,50-64,1.34567732469755,26,975.285714285714,1.5287360172577,2022-07-02
2022-06-27,2545.5,65+,5.9985661412083,26,2839.85714285714,6.6922297792227,2022-07-02
2022-06-28,289,0-17,0.358899138860635,26,310.714285714286,0.385865361849669,2022-07-02
2022-06-28,1136,18-49,0.802920498918683,26,1080.57142857143,0.763743794494582,2022-07-02
2022-06-28,1039.5,50-64,1.62939030754001,26,975.285714285714,1.5287360172577,2022-07-02
2022-06-28,2879.5,65+,6.78564965767405,26,2839.85714285714,6.6922297792227,2022-07-02
2022-06-29,330,0-17,0.409815625688614,26,310.714285714286,0.385865361849669,2022-07-02
2022-06-29,1155,18-49,0.816349626981584,26,1080.57142857143,0.763743794494582,2022-07-02
2022-06-29,1015.5,50-64,1.59177090650013,26,975.285714285714,1.5287360172577,2022-07-02
2022-06-29,2902.5,65+,6.83985001958636,26,2839.85714285714,6.6922297792227,2022-07-02
2022-06-30,335,0-17,0.416024953350563,26,310.714285714286,0.385865361849669,2022-07-02
2022-06-30,1088,18-49,0.768994280654513,26,1080.57142857143,0.763743794494582,2022-07-02
2022-06-30,1046.5,50-64,1.64036263284331,26,975.285714285714,1.5287360172577,2022-07-02
2022-06-30,2985.5,65+,7.03544262996558,26,2839.85714285714,6.6922297792227,2022-07-02
2022-07-01,339,0-17,0.420992415480122,26,310.714285714286,0.385865361849669,2022-07-02
2022-07-01,1184,18-49,0.836846717182853,26,1080.57142857143,0.763743794494582,2022-07-02
2022-07-01,1043.5,50-64,1.63566020771333,26,975.285714285714,1.5287360172577,2022-07-02
2022-07-01,3044.5,65+,7.17447834095803,26,2839.85714285714,6.6922297792227,2022-07-02
2022-07-02,343,0-17,0.425959877609681,26,310.714285714286,0.385865361849669,2022-07-02
2022-07-02,1068,18-49,0.754858356377776,26,1080.57142857143,0.763743794494582,2022-07-02
2022-07-02,991,50-64,1.55336776793858,26,975.285714285714,1.5287360172577,2022-07-02
2022-07-02,2982,65+,7.02719474880501,26,2839.85714285714,6.6922297792227,2022-07-02
2022-07-03,324,0-17,0.402364432494276,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-03,957,18-49,0.676403976641884,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-03,889.5,50-64,1.39426905104073,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-03,2691.5,65+,6.34262061247776,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-04,245,0-17,0.304257055435486,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-04,883,18-49,0.624101056817955,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-04,874.5,50-64,1.37075692539081,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-04,2744.5,65+,6.46751709862352,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-05,249,0-17,0.309224517565045,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-05,985,18-49,0.696194270629316,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-05,986,50-64,1.54553039272194,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-05,2931,65+,6.90701133760814,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-06,376,0-17,0.466941440178543,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-06,1287,18-49,0.90964672720805,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-06,1185.5,50-64,1.85824166386598,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-06,3322.5,65+,7.82959575885467,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-07,321,0-17,0.398638835897107,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-07,1396,18-49,0.986687514516269,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-07,1174,50-64,1.8402157008677,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-07,3386,65+,7.97923588848214,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-08,366,0-17,0.454522784854645,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-08,1355,18-49,0.957708869748957,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-08,1186.5,50-64,1.85980913890931,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-08,3433.5,65+,8.09117141851844,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-09,313,0-17,0.388703911637989,27,313.428571428571,0.389236139723299,2022-07-09
2022-07-09,1267,18-49,0.895510802931313,27,1161.42857142857,0.820893316927678,2022-07-09
2022-07-09,1132.5,50-64,1.77516548656957,27,1061.21428571429,1.66342690848086,2022-07-09
2022-07-09,3317.5,65+,7.81781307148243,27,3118.07142857143,7.3478521694353,2022-07-09
2022-07-10,323,0-17,0.401122566961886,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-10,1099,18-49,0.776769039006719,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-10,1001.5,50-64,1.56982625589353,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-10,2977.5,65+,7.01659033016999,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-11,304,0-17,0.377527121846481,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-11,1149,18-49,0.812108849698563,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-11,1012.5,50-64,1.58706848137014,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-11,3016.5,65+,7.10849529167347,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-12,326,0-17,0.404848163559055,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-12,1263,18-49,0.892683618075965,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-12,1205,50-64,1.88880742721089,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-12,3540,65+,8.34214265954719,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-13,336,0-17,0.417266818882953,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-13,1441,18-49,1.01849334413893,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-13,1282.5,50-64,2.01028674306885,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-13,3649.5,65+,8.60018351299929,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-14,366,0-17,0.454522784854645,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-14,1460,18-49,1.03192247220183,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-14,1266,50-64,1.98442340485393,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-14,3502,65+,8.25259423551815,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-15,363,0-17,0.450797188257476,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-15,1383,18-49,0.97749916373639,28,1300.57142857143,0.919238961538694,2022-07-16
2022-07-15,1272.5,50-64,1.99461199263556,28,1172.71428571429,1.83820037581199,2022-07-16
2022-07-15,3523.5,65+,8.30325979121879,28,3382.85714285714,7.97182962784816,2022-07-16
2022-07-16,349,0-17,0.43341107080402,28,338.142857142857,0.419927959309502,2022-07-16
2022-07-16,1309,18-49,0.925196243912461,28,1300.57142857143,0.919238961538694,2022-07-16
