Site,age,date,infected
WA,50-64,2021-03-06,0.0906356116500131
WA,50-64,2021-03-13,0.092190520812927
WA,50-64,2021-03-20,0.0936717460050026
WA,50-64,2021-03-27,0.0954640966856351
WA,50-64,2021-04-03,0.0973233897695098
WA,50-64,2021-04-10,0.0990843589765919
WA,50-64,2021-04-17,0.101064086501324
WA,50-64,2021-04-24,0.102791101284681
WA,50-64,2021-05-01,0.104636776897416
WA,50-64,2021-05-08,0.106597062692007
WA,50-64,2021-05-15,0.108473444507823
WA,50-64,2021-05-22,0.109171628613589
WA,50-64,2021-05-29,0.110756498141352
WA,50-64,2021-06-05,0.111623203757711
WA,50-64,2021-06-12,0.112562946410306
WA,50-64,2021-06-19,0.11351076600002
WA,50-64,2021-06-26,0.114792001100397
WA,50-64,2021-07-03,0.116451657280611
WA,50-64,2021-07-10,0.117196040743272
WA,50-64,2021-07-17,0.11810317192881
WA,50-64,2021-07-24,0.119439525161587
WA,50-64,2021-07-31,0.120765871266151
WA,50-64,2021-08-07,0.123854434086839
WA,50-64,2021-08-14,0.12770078651383
WA,50-64,2021-08-21,0.131942602993662
WA,50-64,2021-08-28,0.137158740851012
WA,50-64,2021-09-04,0.142985039506506
WA,50-64,2021-09-11,0.148664399080508
WA,50-64,2021-09-18,0.155175857870395
WA,50-64,2021-09-25,0.161282696975166
WA,50-64,2021-10-02,0.167653530592423
WA,50-64,2021-10-09,0.173335225351363
WA,50-64,2021-10-16,0.178721667168016
WA,50-64,2021-10-23,0.18368380387385
WA,50-64,2021-10-30,0.188191869038968
WA,50-64,2021-11-06,0.191907674566146
WA,50-64,2021-11-13,0.195844297347333
WA,50-64,2021-11-20,0.199586113381331
WA,50-64,2021-11-27,0.201118777857753
WA,50-64,2021-12-04,0.205299025199745
WA,50-64,2021-12-11,0.208117417338444
WA,50-64,2021-12-18,0.210347977274661
WA,50-64,2021-12-25,0.212715250225992
WA,50-64,2022-01-01,0.218002747685022
WA,50-64,2022-01-08,0.233597671618013
WA,50-64,2022-01-15,0.254684084457006
WA,50-64,2022-02-11,0.476368185293595
WA,65+,2020-08-01,0.0256911367089251
WA,65+,2020-08-08,0.0259858571868901
WA,65+,2020-08-15,0.0264477861482705
WA,65+,2020-08-22,0.0270506590589351
WA,65+,2020-08-29,0.0274279822481502
WA,65+,2020-09-05,0.0275919748070226
WA,65+,2020-09-12,0.027672340270653
WA,65+,2020-09-19,0.0278428787568369
WA,65+,2020-09-26,0.0284040568610898
WA,65+,2020-10-03,0.0290211039697386
WA,65+,2020-10-10,0.0296602121397437
WA,65+,2020-10-17,0.030326237452927
WA,65+,2020-10-24,0.0308807663401879
WA,65+,2020-10-31,0.0316066085076504
WA,65+,2020-11-07,0.0327857935751477
WA,65+,2020-11-14,0.0341736826386498
WA,65+,2020-11-21,0.0357685336561077
WA,65+,2020-11-28,0.0377260482719378
WA,65+,2020-12-05,0.0395826856427427
WA,65+,2020-12-12,0.0424063978255788
WA,65+,2020-12-19,0.0455163921154109
WA,65+,2020-12-26,0.0449892007864979
WA,65+,2021-01-02,0.0475950815280426
WA,65+,2021-01-09,0.0508184804371801
WA,65+,2021-01-16,0.0534340334478241
WA,65+,2021-01-23,0.0556593816038989
WA,65+,2021-01-30,0.0570616789954378
WA,65+,2021-02-06,0.0581094403926681
WA,65+,2021-02-13,0.0592961471930243
WA,65+,2021-02-20,0.0605859910503278
WA,65+,2021-02-27,0.0618376300579232
WA,65+,2021-03-06,0.0633110320588554
WA,65+,2021-03-13,0.0643050318053433
WA,65+,2021-03-20,0.0652434290752774
WA,65+,2021-03-27,0.0664026013697073
WA,65+,2021-04-03,0.067606945906108
WA,65+,2021-04-10,0.0687378916715191
WA,65+,2021-04-17,0.0700228445047123
WA,65+,2021-04-24,0.0711238338226971
WA,65+,2021-05-01,0.0723070738369297
WA,65+,2021-05-08,0.0735695610281938
WA,65+,2021-05-15,0.0747692046839065
WA,65+,2021-05-22,0.0751240218673989
WA,65+,2021-05-29,0.0761104354308586
WA,65+,2021-06-05,0.0765820952652989
WA,65+,2021-06-12,0.0771042413633334
WA,65+,2021-06-19,0.0776304852201149
WA,65+,2021-06-26,0.0783921009865229
WA,65+,2021-07-03,0.0794204841107904
WA,65+,2021-07-10,0.0797966046631414
WA,65+,2021-07-17,0.0802868022099168
WA,65+,2021-07-24,0.0810794600227618
WA,65+,2021-07-31,0.0818629256222888
WA,65+,2021-08-07,0.0838915615249189
WA,65+,2021-08-14,0.0864550129556504
WA,65+,2021-08-21,0.0892978803855154
WA,65+,2021-08-28,0.0928333274504785
WA,65+,2021-09-04,0.0968062530730114
WA,65+,2021-09-11,0.100678659310437
WA,65+,2021-09-18,0.105152424738696
WA,65+,2021-09-25,0.10934302443625
WA,65+,2021-10-02,0.113730940729451
WA,65+,2021-10-09,0.117627744724086
WA,65+,2021-10-16,0.121315522378715
WA,65+,2021-10-23,0.124698881633301
WA,65+,2021-10-30,0.1277541563877
WA,65+,2021-11-06,0.130232468009449
WA,65+,2021-11-13,0.132872341684185
WA,65+,2021-11-20,0.135370105331228
WA,65+,2021-11-27,0.136248595841571
WA,65+,2021-12-04,0.139066260727984
WA,65+,2021-12-11,0.140884759722187
WA,65+,2021-12-18,0.142270241491384
WA,65+,2021-12-25,0.143754696049094
WA,65+,2022-01-01,0.147387754893771
WA,65+,2022-01-08,0.158679957066105
WA,65+,2022-01-15,0.174244168546146
WA,65+,2022-02-11,0.357802075651786
WI,0-17,2020-08-01,0.0552743636449748
WI,0-17,2020-08-08,0.0559013301551172
WI,0-17,2020-08-15,0.0573160647208649
WI,0-17,2020-08-22,0.058729330453672
WI,0-17,2020-08-29,0.0605002163184673
WI,0-17,2020-09-05,0.0627137605100667
WI,0-17,2020-09-12,0.065117684495145
WI,0-17,2020-09-19,0.0704987230633973
WI,0-17,2020-09-26,0.0772870809673081
WI,0-17,2020-10-03,0.0851115466213231
WI,0-17,2020-10-10,0.0936782052383033
WI,0-17,2020-10-17,0.103312092240213
WI,0-17,2020-10-24,0.11682018652755
WI,0-17,2020-10-31,0.132735431014374
WI,0-17,2020-11-07,0.152769056216029
WI,0-17,2020-11-14,0.176797499727692
WI,0-17,2020-11-21,0.203655289285831
WI,0-17,2020-11-28,0.219964665316787
WI,0-17,2020-12-05,0.239911224719871
WI,0-17,2020-12-12,0.257519067678258
WI,0-17,2020-12-19,0.273098004292444
WI,0-17,2020-12-26,0.28416979836565
WI,0-17,2021-01-02,0.296016286944547
WI,0-17,2021-01-09,0.309840748887235
WI,0-17,2021-01-16,0.3199920910379
WI,0-17,2021-01-23,0.328979107503243
WI,0-17,2021-01-30,0.335707003978892
WI,0-17,2021-02-06,0.341661823710593
WI,0-17,2021-02-13,0.346795331217336
WI,0-17,2021-02-20,0.351048187920868
WI,0-17,2021-02-27,0.356074780005986
WI,0-17,2021-03-06,0.361909659682507
WI,0-17,2021-03-13,0.365985704813283
WI,0-17,2021-03-20,0.369995072587499
WI,0-17,2021-03-27,0.374225533255991
WI,0-17,2021-04-03,0.378507642071857
WI,0-17,2021-04-10,0.383118305690796
WI,0-17,2021-04-17,0.387480537649508
WI,0-17,2021-04-24,0.391502955077189
WI,0-17,2021-05-01,0.395302477685909
WI,0-17,2021-05-08,0.398335276868555
WI,0-17,2021-05-15,0.40080906926265
WI,0-17,2021-05-22,0.40286260797636
WI,0-17,2021-05-29,0.404558525850602
WI,0-17,2021-06-05,0.405913883704178
WI,0-17,2021-06-12,0.407448680355044
WI,0-17,2021-06-19,0.408844350098866
WI,0-17,2021-06-26,0.41016263499082
WI,0-17,2021-07-03,0.411853105230842
WI,0-17,2021-07-10,0.412896020745121
WI,0-17,2021-07-17,0.41403938116498
WI,0-17,2021-07-24,0.416106510463616
WI,0-17,2021-07-31,0.419718422467721
WI,0-17,2021-08-07,0.423544563937567
WI,0-17,2021-08-14,0.427409756277003
WI,0-17,2021-08-21,0.432217202150446
WI,0-17,2021-08-28,0.43842982357612
WI,0-17,2021-09-04,0.443407521663803
WI,0-17,2021-09-11,0.449127224173183
WI,0-17,2021-09-18,0.457888454626214
WI,0-17,2021-09-25,0.468568594916998
WI,0-17,2021-10-02,0.478550709713462
WI,0-17,2021-10-09,0.488438907217778
WI,0-17,2021-10-16,0.496877026228603
WI,0-17,2021-10-23,0.505189136074983
WI,0-17,2021-10-30,0.513209998111858
WI,0-17,2021-11-06,0.522394650339159
WI,0-17,2021-11-13,0.532481143119842
WI,0-17,2021-11-20,0.542775148544584
WI,0-17,2021-11-27,0.551605442591012
WI,0-17,2021-12-04,0.562718605573646
WI,0-17,2021-12-11,0.576154339943116
WI,0-17,2021-12-18,0.588384523069802
WI,0-17,2021-12-25,0.599480338124624
WI,0-17,2022-01-01,0.612875933514263
WI,0-17,2022-01-08,0.638048575139874
WI,0-17,2022-01-15,0.668170914496953
WI,0-17,2022-02-11,0.797833990383892
WI,18-49,2020-08-01,0.0596418495330477
WI,18-49,2020-08-08,0.0598312823228927
WI,18-49,2020-08-15,0.060847420369733
WI,18-49,2020-08-22,0.0618429003400425
WI,18-49,2020-08-29,0.0631920665322298
WI,18-49,2020-09-05,0.0649746210283553
WI,18-49,2020-09-12,0.0669218268767417
WI,18-49,2020-09-19,0.0718666483569058
WI,18-49,2020-09-26,0.0781558613082268
WI,18-49,2020-10-03,0.0853883848308668
WI,18-49,2020-10-10,0.093252844691321
WI,18-49,2020-10-17,0.102059862064058
WI,18-49,2020-10-24,0.114553143014993
WI,18-49,2020-10-31,0.129237545587984
WI,18-49,2020-11-07,0.147751406860737
WI,18-49,2020-11-14,0.169937744186537
WI,18-49,2020-11-21,0.19465454546264
WI,18-49,2020-11-28,0.209013165899301
WI,18-49,2020-12-05,0.226751059113106
WI,18-49,2020-12-12,0.242126594889719
WI,18-49,2020-12-19,0.25546329875205
WI,18-49,2020-12-26,0.264411603570995
WI,18-49,2021-01-02,0.274043420111457
WI,18-49,2021-01-09,0.285508960809531
WI,18-49,2021-01-16,0.293424126589611
WI,18-49,2021-01-23,0.300192870417477
WI,18-49,2021-01-30,0.30478207620156
WI,18-49,2021-02-06,0.308613069184764
WI,18-49,2021-02-13,0.311645000948731
WI,18-49,2021-02-20,0.313826671394703
WI,18-49,2021-02-27,0.316724350176291
WI,18-49,2021-03-06,0.320368212203548
WI,18-49,2021-03-13,0.322339220705019
WI,18-49,2021-03-20,0.324235768169003
WI,18-49,2021-03-27,0.326328739729173
WI,18-49,2021-04-03,0.32845897551543
WI,18-49,2021-04-10,0.330886239379453
WI,18-49,2021-04-17,0.333070235786626
WI,18-49,2021-04-24,0.33492671859356
WI,18-49,2021-05-01,0.33656628401345
WI,18-49,2021-05-08,0.337482519789981
WI,18-49,2021-05-15,0.33787188640441
WI,18-49,2021-05-22,0.337865902407711
WI,18-49,2021-05-29,0.337524764565197
WI,18-49,2021-06-05,0.336866172631499
WI,18-49,2021-06-12,0.336372784384008
WI,18-49,2021-06-19,0.335749698371811
WI,18-49,2021-06-26,0.335054563552797
WI,18-49,2021-07-03,0.334701056504491
WI,18-49,2021-07-10,0.33375170667045
WI,18-49,2021-07-17,0.33289492664459
WI,18-49,2021-07-24,0.332882478110276
WI,18-49,2021-07-31,0.334278037040336
WI,18-49,2021-08-07,0.335864332628044
WI,18-49,2021-08-14,0.337481620501324
WI,18-49,2021-08-21,0.339955845293038
WI,18-49,2021-08-28,0.343713832091749
WI,18-49,2021-09-04,0.346340356745971
WI,18-49,2021-09-11,0.349647584384031
WI,18-49,2021-09-18,0.3557617462432
WI,18-49,2021-09-25,0.363680969093293
WI,18-49,2021-10-02,0.370994798935195
WI,18-49,2021-10-09,0.378263701244491
WI,18-49,2021-10-16,0.384205878731949
WI,18-49,2021-10-23,0.390061190497899
WI,18-49,2021-10-30,0.395672305083073
WI,18-49,2021-11-06,0.402438677892993
WI,18-49,2021-11-13,0.410133100710188
WI,18-49,2021-11-20,0.418101126604292
WI,18-49,2021-11-27,0.424701134319791
WI,18-49,2021-12-04,0.433636157389183
WI,18-49,2021-12-11,0.445023748436877
WI,18-49,2021-12-18,0.455348516221898
WI,18-49,2021-12-25,0.464648085540694
WI,18-49,2022-01-01,0.476493030551063
WI,18-49,2022-01-08,0.501204905857821
WI,18-49,2022-01-15,0.532272316139058
WI,18-49,2022-02-11,0.683118300688393
WI,50-64,2020-08-01,0.0472332001790533
WI,50-64,2020-08-08,0.0473602226504947
WI,50-64,2020-08-15,0.0481500328689503
WI,50-64,2020-08-22,0.0489228409356187
WI,50-64,2020-08-29,0.0499788733615123
WI,50-64,2020-09-05,0.0513821657247126
WI,50-64,2020-09-12,0.0529173359910998
WI,50-64,2020-09-19,0.0568607671129081
WI,50-64,2020-09-26,0.0618922449624382
WI,50-64,2020-10-03,0.0676953669921447
WI,50-64,2020-10-10,0.0740242604739632
WI,50-64,2020-10-17,0.0811365803988749
WI,50-64,2020-10-24,0.0912831844858664
WI,50-64,2020-10-31,0.103281472735448
WI,50-64,2020-11-07,0.118525530085258
WI,50-64,2020-11-14,0.136963472861417
WI,50-64,2020-11-21,0.157722453520589
WI,50-64,2020-11-28,0.169853550751534
WI,50-64,2020-12-05,0.184962147693126
WI,50-64,2020-12-12,0.19814251403043
WI,50-64,2020-12-19,0.209635202075099
WI,50-64,2020-12-26,0.217352885286766
WI,50-64,2021-01-02,0.225699910551036
WI,50-64,2021-01-09,0.235700058890498
WI,50-64,2021-01-16,0.2426016891337
WI,50-64,2021-01-23,0.248507154377666
WI,50-64,2021-01-30,0.252486908410731
WI,50-64,2021-02-06,0.255797122612769
WI,50-64,2021-02-13,0.25839807253649
WI,50-64,2021-02-20,0.26024137466646
WI,50-64,2021-02-27,0.262726547644416
WI,50-64,2021-03-06,0.265882937744262
WI,50-64,2021-03-13,0.267542242883616
WI,50-64,2021-03-20,0.269135566201728
WI,50-64,2021-03-27,0.27090614151148
WI,50-64,2021-04-03,0.272711282674947
WI,50-64,2021-04-10,0.274784878791303
WI,50-64,2021-04-17,0.276640938233982
WI,50-64,2021-04-24,0.278202962457345
WI,50-64,2021-05-01,0.279570100547644
WI,50-64,2021-05-08,0.280285059479594
WI,50-64,2021-05-15,0.280524636231404
WI,50-64,2021-05-22,0.280407513970108
WI,50-64,2021-05-29,0.279988227579215
WI,50-64,2021-06-05,0.279283105558631
WI,50-64,2021-06-12,0.278727279092002
WI,50-64,2021-06-19,0.278055066861662
WI,50-64,2021-06-26,0.277318525835287
WI,50-64,2021-07-03,0.276889696912424
WI,50-64,2021-07-10,0.275925666054175
WI,50-64,2021-07-17,0.275045620826463
WI,50-64,2021-07-24,0.27492406979354
WI,50-64,2021-07-31,0.276066580111818
WI,50-64,2021-08-07,0.277380798308337
WI,50-64,2021-08-14,0.278723393004203
WI,50-64,2021-08-21,0.280837686287749
WI,50-64,2021-08-28,0.284110955380729
WI,50-64,2021-09-04,0.286367682797818
WI,50-64,2021-09-11,0.289241908981912
WI,50-64,2021-09-18,0.294663476385069
WI,50-64,2021-09-25,0.301743250957711
WI,50-64,2021-10-02,0.308297131784253
WI,50-64,2021-10-09,0.314833258736437
WI,50-64,2021-10-16,0.320171807726533
WI,50-64,2021-10-23,0.325445631918445
WI,50-64,2021-10-30,0.330508585283565
WI,50-64,2021-11-06,0.336657964928463
WI,50-64,2021-11-13,0.343693441016063
WI,50-64,2021-11-20,0.351012940063007
WI,50-64,2021-11-27,0.35707690482229
WI,50-64,2021-12-04,0.365364701299782
WI,50-64,2021-12-11,0.376020254762185
WI,50-64,2021-12-18,0.385725987360373
WI,50-64,2021-12-25,0.394501659807945
WI,50-64,2022-01-01,0.405780755922403
WI,50-64,2022-01-08,0.429700773447044
WI,50-64,2022-01-15,0.460289716711126
WI,50-64,2022-02-11,0.617156593281565
WI,65+,2020-08-01,0.0310938709664688
WI,65+,2020-08-08,0.031158602240873
WI,65+,2020-08-15,0.0316665818378052
WI,65+,2020-08-22,0.0321628342902345
WI,65+,2020-08-29,0.0328482212691391
WI,65+,2020-09-05,0.0337656819528813
WI,65+,2020-09-12,0.0347712423127034
WI,65+,2020-09-19,0.0373916243353968
WI,65+,2020-09-26,0.0407485076623632
WI,65+,2020-10-03,0.0446348556655108
WI,65+,2020-10-10,0.048889650970875
WI,65+,2020-10-17,0.0536929535986448
WI,65+,2020-10-24,0.0605957472950667
WI,65+,2020-10-31,0.0688230367171489
WI,65+,2020-11-07,0.0793824787310898
WI,65+,2020-11-14,0.0923130013906595
WI,65+,2020-11-21,0.107080349203037
WI,65+,2020-11-28,0.115783235170332
WI,65+,2020-12-05,0.126742519955324
WI,65+,2020-12-12,0.136389587626697
WI,65+,2020-12-19,0.144864606949803
WI,65+,2020-12-26,0.150566253133833
WI,65+,2021-01-02,0.156773592442144
WI,65+,2021-01-09,0.164275739543075
WI,65+,2021-01-16,0.169455242276212
WI,65+,2021-01-23,0.17389255350514
WI,65+,2021-01-30,0.17686082868152
WI,65+,2021-02-06,0.179318535185982
WI,65+,2021-02-13,0.181231510653738
WI,65+,2021-02-20,0.182559538892003
WI,65+,2021-02-27,0.184386729789556
WI,65+,2021-03-06,0.186738302936362
WI,65+,2021-03-13,0.187927538503415
WI,65+,2021-03-20,0.189066043319935
WI,65+,2021-03-27,0.190343455156293
WI,65+,2021-04-03,0.191648753093524
WI,65+,2021-04-10,0.193164936361807
WI,65+,2021-04-17,0.194512242812721
WI,65+,2021-04-24,0.195630167650418
WI,65+,2021-05-01,0.196595864347526
WI,65+,2021-05-08,0.197050268448891
WI,65+,2021-05-15,0.19713173291988
WI,65+,2021-05-22,0.196933509627104
WI,65+,2021-05-29,0.196498731986825
WI,65+,2021-06-05,0.195840712018155
WI,65+,2021-06-12,0.195300211133548
WI,65+,2021-06-19,0.194669411424632
WI,65+,2021-06-26,0.193989190280229
WI,65+,2021-07-03,0.193549691826257
WI,65+,2021-07-10,0.192693814684362
WI,65+,2021-07-17,0.191904520639183
WI,65+,2021-07-24,0.191705757075799
WI,65+,2021-07-31,0.192489736092354
WI,65+,2021-08-07,0.193407501339322
WI,65+,2021-08-14,0.194347693227957
WI,65+,2021-08-21,0.195889908306486
WI,65+,2021-08-28,0.198339332692686
WI,65+,2021-09-04,0.19999757513517
WI,65+,2021-09-11,0.20214211358163
WI,65+,2021-09-18,0.206295047275914
WI,65+,2021-09-25,0.211777166469262
WI,65+,2021-10-02,0.21686996519184
WI,65+,2021-10-09,0.221973951291794
WI,65+,2021-10-16,0.226140159415501
WI,65+,2021-10-23,0.230270787757422
WI,65+,2021-10-30,0.234246882252157
WI,65+,2021-11-06,0.239122881019089
WI,65+,2021-11-13,0.244748166085096
WI,65+,2021-11-20,0.250639262914856
WI,65+,2021-11-27,0.255524325374961
WI,65+,2021-12-04,0.262286982225363
WI,65+,2021-12-11,0.271088183157956
WI,65+,2021-12-18,0.279162417348729
WI,65+,2021-12-25,0.286507495132572
WI,65+,2022-01-01,0.296069242911337
WI,65+,2022-01-08,0.316826203572523
WI,65+,2022-01-15,0.344078174085831
WI,65+,2022-02-11,0.497207773035544
WV,0-17,2020-08-01,0.0318958068636681
WV,0-17,2020-08-08,0.0323412628631888
WV,0-17,2020-08-15,0.0340723368844166
WV,0-17,2020-08-22,0.0352815020158036
WV,0-17,2020-08-29,0.0361295040220764
WV,0-17,2020-09-05,0.038111488543172
WV,0-17,2020-09-12,0.0398686463054546
WV,0-17,2020-09-19,0.0420893726883827
WV,0-17,2020-09-26,0.0439888397478951
WV,0-17,2020-10-03,0.0458166197056142
WV,0-17,2020-10-10,0.0483908302011313
WV,0-17,2020-10-17,0.0506186374321236
WV,0-17,2020-10-24,0.052615674188636
WV,0-17,2020-10-31,0.0562044562916511
WV,0-17,2020-11-07,0.0605742907472247
WV,0-17,2020-11-14,0.0678694631365167
WV,0-17,2020-11-21,0.0765760910532759
WV,0-17,2020-11-28,0.0844628143532382
WV,0-17,2020-12-05,0.0948738068172075
WV,0-17,2020-12-12,0.10699734295446
WV,0-17,2020-12-19,0.120822666684533
WV,0-17,2020-12-26,0.120053440986037
WV,0-17,2021-01-02,0.125193943478208
WV,0-17,2021-01-09,0.162195137529514
WV,0-17,2021-01-16,0.176821413792827
WV,0-17,2021-01-23,0.190416870221704
WV,0-17,2021-01-30,0.200827864031873
WV,0-17,2021-02-06,0.20728209987035
WV,0-17,2021-02-13,0.21218605779799
WV,0-17,2021-02-20,0.213317029003662
WV,0-17,2021-02-27,0.216004206092648
WV,0-17,2021-03-06,0.21926349090817
WV,0-17,2021-03-13,0.225008707904672
WV,0-17,2021-03-20,0.227925675377489
WV,0-17,2021-03-27,0.231871389753169
WV,0-17,2021-04-03,0.233745625808463
WV,0-17,2021-04-10,0.23500310373866
WV,0-17,2021-04-17,0.237176407809853
WV,0-17,2021-04-24,0.238194582933813
WV,0-17,2021-05-01,0.240391571054164
WV,0-17,2021-05-08,0.242311576511889
WV,0-17,2021-05-15,0.243580226945281
WV,0-17,2021-05-22,0.243390228178935
WV,0-17,2021-05-29,0.24330621284515
WV,0-17,2021-06-05,0.243306132277562
WV,0-17,2021-06-12,0.24323350492664
WV,0-17,2021-06-19,0.242699938736482
WV,0-17,2021-06-26,0.241561209021392
WV,0-17,2021-07-03,0.24098498431181
WV,0-17,2021-07-10,0.240377163511653
WV,0-17,2021-07-17,0.238974163767136
WV,0-17,2021-07-24,0.238491074919026
WV,0-17,2021-07-31,0.238544227969196
WV,0-17,2021-08-07,0.240636119903197
WV,0-17,2021-08-14,0.242131995181611
WV,0-17,2021-08-21,0.248066894138018
WV,0-17,2021-08-28,0.255848756264691
WV,0-17,2021-09-04,0.268404571803953
WV,0-17,2021-09-11,0.282802676918936
WV,0-17,2021-09-18,0.301227870037052
WV,0-17,2021-09-25,0.318700428121348
WV,0-17,2021-10-02,0.336026708719549
WV,0-17,2021-10-09,0.347413558993299
WV,0-17,2021-10-16,0.361727127836667
WV,0-17,2021-10-23,0.37149043010039
WV,0-17,2021-10-30,0.378522540964322
WV,0-17,2021-11-06,0.38516851155482
WV,0-17,2021-11-13,0.392788400162219
WV,0-17,2021-11-20,0.400837510876295
WV,0-17,2021-11-27,0.404472646185178
WV,0-17,2021-12-04,0.416007330529319
WV,0-17,2021-12-11,0.428130959309593
WV,0-17,2021-12-18,0.435742402729767
WV,0-17,2021-12-25,0.438955278841692
WV,0-17,2022-01-01,0.449329194459417
WV,0-17,2022-01-08,0.471142269065677
WV,0-17,2022-01-15,0.495594896744582
WV,0-17,2022-02-11,0.635270230399747
WV,18-49,2020-08-01,0.0333530455308812
WV,18-49,2020-08-08,0.0337143367241785
WV,18-49,2020-08-15,0.0354073805188394
WV,18-49,2020-08-22,0.0365499205874945
WV,18-49,2020-08-29,0.0373127706886548
WV,18-49,2020-09-05,0.0392368992223001
WV,18-49,2020-09-12,0.040918685359784
WV,18-49,2020-09-19,0.0430639626779195
WV,18-49,2020-09-26,0.044868795614515
WV,18-49,2020-10-03,0.0465898196454991
WV,18-49,2020-10-10,0.0490565936243769
WV,18-49,2020-10-17,0.0511587341312719
WV,18-49,2020-10-24,0.0530159213246516
WV,18-49,2020-10-31,0.0564606349851043
WV,18-49,2020-11-07,0.060667534982599
WV,18-49,2020-11-14,0.0677718332286674
WV,18-49,2020-11-21,0.0762425772859606
WV,18-49,2020-11-28,0.0838533329768421
WV,18-49,2020-12-05,0.0939258065839478
WV,18-49,2020-12-12,0.105641394339764
WV,18-49,2020-12-19,0.118981000225132
WV,18-49,2020-12-26,0.117890649944024
WV,18-49,2021-01-02,0.122608801649419
WV,18-49,2021-01-09,0.158559852688358
WV,18-49,2021-01-16,0.172471394357659
WV,18-49,2021-01-23,0.185327027749397
WV,18-49,2021-01-30,0.195026965010546
WV,18-49,2021-02-06,0.200830601379621
WV,18-49,2021-02-13,0.205102305400351
WV,18-49,2021-02-20,0.205685096784991
WV,18-49,2021-02-27,0.207777379914508
WV,18-49,2021-03-06,0.210416834300115
WV,18-49,2021-03-13,0.21545607640721
WV,18-49,2021-03-20,0.21774166307265
WV,18-49,2021-03-27,0.221013405800275
WV,18-49,2021-04-03,0.222274837015033
WV,18-49,2021-04-10,0.222936936722774
WV,18-49,2021-04-17,0.22447710290298
WV,18-49,2021-04-24,0.22490175523174
WV,18-49,2021-05-01,0.226454843396664
WV,18-49,2021-05-08,0.227736935315828
WV,18-49,2021-05-15,0.228391149054957
WV,18-49,2021-05-22,0.227649519634914
WV,18-49,2021-05-29,0.227010508053842
WV,18-49,2021-06-05,0.226452605767428
WV,18-49,2021-06-12,0.225826769107595
WV,18-49,2021-06-19,0.224765138532248
WV,18-49,2021-06-26,0.223133688259094
WV,18-49,2021-07-03,0.222038439349969
WV,18-49,2021-07-10,0.220916370416626
WV,18-49,2021-07-17,0.219049354999826
WV,18-49,2021-07-24,0.218051995168212
WV,18-49,2021-07-31,0.217559801568743
WV,18-49,2021-08-07,0.218976089146395
WV,18-49,2021-08-14,0.219830234352299
WV,18-49,2021-08-21,0.224826072404499
WV,18-49,2021-08-28,0.231537322103089
WV,18-49,2021-09-04,0.242704845389004
WV,18-49,2021-09-11,0.25560128281797
WV,18-49,2021-09-18,0.272297755568298
WV,18-49,2021-09-25,0.288132705531268
WV,18-49,2021-10-02,0.303866548128765
WV,18-49,2021-10-09,0.3139943461179
WV,18-49,2021-10-16,0.326921782815922
WV,18-49,2021-10-23,0.335530821619981
WV,18-49,2021-10-30,0.341537021039791
WV,18-49,2021-11-06,0.347175667775643
WV,18-49,2021-11-13,0.353749573089433
WV,18-49,2021-11-20,0.36074088753271
WV,18-49,2021-11-27,0.363496990503059
WV,18-49,2021-12-04,0.373853082202245
WV,18-49,2021-12-11,0.384805808886374
WV,18-49,2021-12-18,0.39141705535086
WV,18-49,2021-12-25,0.39377185139777
WV,18-49,2022-01-01,0.403080805311069
WV,18-49,2022-01-08,0.423601931498785
WV,18-49,2022-01-15,0.446889228851638
WV,18-49,2022-02-11,0.585802162414101
WV,50-64,2020-08-01,0.0279854515077858
WV,50-64,2020-08-08,0.0282424277208895
WV,50-64,2020-08-15,0.0296189887337782
WV,50-64,2020-08-22,0.0305290410695653
WV,50-64,2020-08-29,0.0311177016776686
WV,50-64,2020-09-05,0.0326780894287894
WV,50-64,2020-09-12,0.0340313825122019
WV,50-64,2020-09-19,0.035768902283557
WV,50-64,2020-09-26,0.0372174036213386
WV,50-64,2020-10-03,0.0385921040163202
WV,50-64,2020-10-10,0.0405855615786034
WV,50-64,2020-10-17,0.0422702541782809
WV,50-64,2020-10-24,0.0437467006862509
WV,50-64,2020-10-31,0.046541391714186
WV,50-64,2020-11-07,0.0499656101718614
WV,50-64,2020-11-14,0.0557993603172087
WV,50-64,2020-11-21,0.06277198623534
WV,50-64,2020-11-28,0.0690266237936318
WV,50-64,2020-12-05,0.0773442408276043
WV,50-64,2020-12-12,0.0870519816192855
WV,50-64,2020-12-19,0.0981478780042321
WV,50-64,2020-12-26,0.0970744998486401
WV,50-64,2021-01-02,0.100896778431158
WV,50-64,2021-01-09,0.131236333942726
WV,50-64,2021-01-16,0.142944798186174
WV,50-64,2021-01-23,0.153782231591298
WV,50-64,2021-01-30,0.161923106738718
WV,50-64,2021-02-06,0.166703685122405
WV,50-64,2021-02-13,0.17015803409971
WV,50-64,2021-02-20,0.170416306107798
WV,50-64,2021-02-27,0.171979278670587
WV,50-64,2021-03-06,0.17401335597157
WV,50-64,2021-03-13,0.178122437205554
WV,50-64,2021-03-20,0.179845675750044
WV,50-64,2021-03-27,0.182420889929162
WV,50-64,2021-04-03,0.183252938015408
WV,50-64,2021-04-10,0.183564923968482
WV,50-64,2021-04-17,0.184635278594252
WV,50-64,2021-04-24,0.184739894903908
WV,50-64,2021-05-01,0.185818394702809
WV,50-64,2021-05-08,0.186661264678896
WV,50-64,2021-05-15,0.186961010446693
